CustomerID,PurchaseDate,TransactionAmount,ProductInformation,OrderID,Location
2911,2022-12-27,501.37,Product B,890969,New York
6829,2022-12-27,960.42,Product A,894487,New York
8273,2022-12-27,1249.35,Product B,896239,Paris
2582,2022-12-27,644.84,Product C,896096,Paris
7291,2022-12-27,471.01,Product B,892799,Paris
1182,2022-12-27,630.07,Product A,894628,Tokyo
7821,2022-12-28,1099.12,Product B,893515,Paris
8542,2022-12-28,673.51,Product D,892895,Paris
9173,2022-12-28,690.92,Product C,893458,New York
8273,2022-12-28,1363.21,Product C,896226,Paris
9482,2022-12-28,804.72,Product A,890043,New York
4291,2022-12-28,595.78,Product A,891526,Paris
3607,2022-12-28,1441.12,Product B,896004,New York
4302,2022-12-28,391.58,Product D,890259,New York
6614,2022-12-28,955.05,Product C,893488,Tokyo
2501,2022-12-28,298.35,Product C,895361,New York
1919,2022-12-28,638.57,Product B,892347,Tokyo
4290,2022-12-28,278.82,Product D,893970,Tokyo
9311,2022-12-28,419.5,Product C,896915,London
6638,2022-12-28,1461.65,Product C,890173,New York
5033,2022-12-28,400.38,Product C,894725,Paris
7955,2022-12-28,810.28,Product D,890623,Tokyo
9005,2022-12-28,318.49,Product B,890076,Tokyo
2551,2022-12-28,569.21,Product A,893797,London
5105,2022-12-28,474.91,Product B,891452,Tokyo
4762,2022-12-28,1688.31,Product A,891862,New York
7606,2022-12-28,1082.32,Product B,893051,London
6236,2022-12-28,1377.47,Product C,895452,Tokyo
2296,2022-12-28,1843.77,Product C,891274,Tokyo
9693,2022-12-28,716.21,Product C,894219,London
5285,2022-12-28,532.54,Product B,895073,Tokyo
4131,2022-12-28,688.32,Product D,892228,London
8622,2022-12-28,601.29,Product C,897391,Tokyo
2988,2022-12-28,1356.16,Product A,893896,Paris
2033,2022-12-28,189.53,Product D,895651,Tokyo
7666,2022-12-28,327.74,Product B,895079,New York
9821,2022-12-28,593.94,Product B,891351,London
6416,2022-12-28,93.72,Product A,891774,Paris
6939,2022-12-28,462.92,Product C,894504,New York
1029,2022-12-28,1122.19,Product B,897621,New York
1645,2022-12-28,749.23,Product A,892372,Tokyo
5660,2022-12-29,282.22,Product A,894762,Tokyo
2444,2022-12-29,349.32,Product B,890504,London
4751,2022-12-29,667.49,Product A,893153,New York
5272,2022-12-29,978.11,Product C,891552,London
6598,2022-12-29,1788.9,Product D,897581,Paris
8736,2022-12-29,263.73,Product D,897310,Tokyo
8135,2022-12-29,1865.97,Product D,891366,London
8414,2022-12-29,984.65,Product B,890917,Tokyo
7434,2022-12-29,638.13,Product A,894097,Paris
4559,2022-12-29,514.94,Product D,890724,Tokyo
3945,2022-12-29,1113.13,Product A,896381,Tokyo
7821,2022-12-29,873.68,Product A,893516,Tokyo
4475,2022-12-29,346.29,Product B,892811,Tokyo
7797,2022-12-29,821.85,Product D,890418,Tokyo
4048,2022-12-29,126.06,Product B,894096,Paris
8871,2022-12-29,403.26,Product D,891101,Tokyo
9064,2022-12-29,529.43,Product D,894336,Paris
8620,2022-12-29,245.48,Product B,897102,London
4291,2022-12-29,566.95,Product C,891527,Paris
7981,2022-12-29,868.74,Product B,891166,London
6770,2022-12-29,285.62,Product C,891205,Tokyo
8429,2022-12-29,719.82,Product A,891032,London
6816,2022-12-29,1680.49,Product A,891212,New York
8310,2022-12-29,101.41,Product A,891178,London
6869,2022-12-29,565.59,Product B,896475,New York
5938,2022-12-29,837.87,Product C,897640,New York
4868,2022-12-29,874.92,Product C,896993,London
5438,2022-12-29,1722.48,Product A,892439,Tokyo
8796,2022-12-30,718.46,Product A,894667,Tokyo
6570,2022-12-30,898.82,Product B,897610,Paris
8848,2022-12-30,202.97,Product D,891521,London
8342,2022-12-30,625.99,Product D,896433,Tokyo
2389,2022-12-30,274.15,Product A,892240,Paris
7179,2022-12-30,219.25,Product B,895478,New York
2617,2022-12-30,1033.56,Product D,890233,Tokyo
8369,2022-12-30,742.21,Product A,896934,London
6934,2022-12-30,366.11,Product D,894998,London
2531,2022-12-30,1091.26,Product B,893343,Tokyo
3793,2022-12-30,547.22,Product C,892710,London
4863,2022-12-30,908.4,Product A,894526,New York
2767,2022-12-30,215.71,Product D,890109,Paris
7670,2022-12-30,1699.61,Product A,894201,Paris
9700,2022-12-30,1117.49,Product D,891647,New York
8370,2022-12-30,570.91,Product C,895969,Paris
5837,2022-12-30,600.71,Product B,890097,Paris
5762,2022-12-30,937.76,Product C,895275,London
6598,2022-12-30,1478.85,Product C,897562,Tokyo
5533,2022-12-30,337.77,Product D,890184,London
8362,2022-12-30,846.35,Product C,892296,Tokyo
6400,2022-12-30,1506.06,Product A,895317,Paris
8625,2022-12-31,696.04,Product B,892390,New York
7291,2022-12-31,322.51,Product D,892798,Tokyo
3406,2022-12-31,1849.8,Product B,890439,Paris
1645,2022-12-31,806.75,Product C,892367,Tokyo
1225,2022-12-31,256.84,Product C,892696,Tokyo
3906,2022-12-31,271.45,Product C,893763,Paris
2425,2022-12-31,711.11,Product C,893120,London
4562,2022-12-31,878.28,Product B,895831,New York
8355,2022-12-31,316.84,Product B,891593,Paris
2679,2022-12-31,354.36,Product C,895464,New York
4624,2022-12-31,572.72,Product C,897354,Paris
8982,2022-12-31,1169.9,Product D,895246,Paris
7809,2022-12-31,1628.21,Product B,895656,London
7670,2022-12-31,1287.74,Product A,894195,Paris
9821,2022-12-31,866.67,Product D,891349,London
8161,2022-12-31,143.65,Product A,893266,London
3877,2022-12-31,827.36,Product B,891403,London
9210,2023-01-01,860.04,Product B,894167,New York
2824,2023-01-01,298.06,Product B,890112,Paris
8254,2023-01-01,566.94,Product A,893207,Tokyo
8609,2023-01-01,578.99,Product B,891571,London
5469,2023-01-01,906.16,Product C,893615,New York
8195,2023-01-01,1019.99,Product B,890864,London
9564,2023-01-01,906.47,Product A,890817,Paris
3148,2023-01-01,141.69,Product A,894662,New York
6008,2023-01-01,540.59,Product A,895582,Tokyo
6168,2023-01-01,681.47,Product C,893243,London
2036,2023-01-01,1307.67,Product D,896159,New York
7785,2023-01-01,601.52,Product D,892147,Paris
5938,2023-01-01,770.74,Product A,897656,New York
8135,2023-01-01,1061.14,Product C,891373,London
6420,2023-01-01,1170.69,Product A,892861,Paris
9821,2023-01-01,453.04,Product B,891354,London
9108,2023-01-01,207.45,Product D,894757,Tokyo
9307,2023-01-01,399.81,Product B,893109,Tokyo
7670,2023-01-01,1467.34,Product A,894207,Paris
1715,2023-01-01,1502.8,Product C,892541,London
8418,2023-01-02,166.95,Product A,892061,London
5438,2023-01-02,1162.77,Product C,892425,Tokyo
3417,2023-01-02,778.33,Product C,895184,London
8982,2023-01-02,680.98,Product A,895236,Paris
2582,2023-01-02,475.5,Product D,896104,London
4879,2023-01-02,308.04,Product D,892235,Paris
9564,2023-01-02,809.56,Product C,890816,Paris
2296,2023-01-02,1212.91,Product C,891282,London
8429,2023-01-02,1083.88,Product D,891028,London
5011,2023-01-02,429.58,Product D,893963,Tokyo
8724,2023-01-02,470.81,Product D,890090,London
5938,2023-01-02,860.63,Product B,897645,London
5349,2023-01-02,730.39,Product A,890245,London
9128,2023-01-02,476.49,Product A,890119,London
1207,2023-01-02,545.33,Product B,897077,Tokyo
5923,2023-01-02,375.77,Product D,895944,Tokyo
3287,2023-01-02,702.56,Product D,891779,Paris
6582,2023-01-02,990.74,Product C,895624,Tokyo
4185,2023-01-03,490.94,Product B,895705,New York
6829,2023-01-03,1485.06,Product C,894499,Tokyo
9482,2023-01-03,617.24,Product D,890046,New York
7622,2023-01-03,248.13,Product A,897303,Paris
1891,2023-01-03,753.13,Product D,896930,Tokyo
1392,2023-01-03,547.34,Product B,893852,New York
4290,2023-01-03,562.93,Product D,893972,Paris
1803,2023-01-03,552.7,Product C,890776,New York
7753,2023-01-03,1688.57,Product A,892007,New York
8595,2023-01-03,577.42,Product D,896902,Paris
2655,2023-01-03,887.62,Product C,892686,New York
9669,2023-01-03,805.29,Product C,891969,Paris
2633,2023-01-03,118.47,Product C,894276,New York
5011,2023-01-03,578.25,Product A,893961,Tokyo
8195,2023-01-03,919.03,Product A,890872,New York
4532,2023-01-03,981.33,Product C,893861,New York
5664,2023-01-03,794.07,Product B,895216,Paris
6085,2023-01-03,715.49,Product B,891607,Paris
6482,2023-01-03,483.33,Product B,890581,London
1643,2023-01-03,601.16,Product C,894485,Tokyo
7955,2023-01-03,856.52,Product D,890617,Tokyo
3435,2023-01-03,566.8,Product C,893001,London
3024,2023-01-03,781.38,Product B,894465,Paris
6885,2023-01-03,292.31,Product A,896115,Tokyo
6267,2023-01-03,335.68,Product C,894866,New York
5920,2023-01-03,865.3,Product B,891630,Tokyo
8324,2023-01-04,1611.09,Product D,892583,New York
9824,2023-01-04,256.03,Product B,891473,Paris
7821,2023-01-04,680.71,Product C,893508,Tokyo
4982,2023-01-04,1456.21,Product C,897710,Tokyo
4727,2023-01-04,450.19,Product C,895933,New York
1715,2023-01-04,1003.99,Product A,892549,Tokyo
5861,2023-01-04,939.72,Product C,891484,Paris
8105,2023-01-04,120.96,Product C,897308,Tokyo
8094,2023-01-04,1067.33,Product B,892615,Paris
1530,2023-01-04,944.47,Product A,894819,Tokyo
8598,2023-01-04,725.77,Product D,897063,London
6005,2023-01-04,126.58,Product D,895773,Paris
1225,2023-01-04,363.9,Product C,892694,New York
8616,2023-01-04,341.4,Product D,893541,Tokyo
6638,2023-01-04,875.54,Product B,890160,Paris
7885,2023-01-04,265.03,Product C,892463,London
8685,2023-01-04,912.45,Product B,893628,New York
9849,2023-01-04,333.85,Product B,892040,Paris
9004,2023-01-04,1436.37,Product B,894571,Tokyo
1990,2023-01-04,909.36,Product B,897690,Paris
6323,2023-01-04,309.34,Product B,897101,New York
2970,2023-01-05,788.87,Product A,897719,New York
2869,2023-01-05,502.84,Product D,896742,New York
7981,2023-01-05,1031.6,Product A,891169,Paris
5059,2023-01-05,966.46,Product C,892131,New York
6267,2023-01-05,498.08,Product D,894865,New York
5254,2023-01-05,587.88,Product B,891389,London
4510,2023-01-05,512.06,Product D,894385,New York
2468,2023-01-05,145.45,Product B,892830,Tokyo
6295,2023-01-05,621.04,Product B,897260,Tokyo
1200,2023-01-05,508.34,Product C,893755,Tokyo
6761,2023-01-05,209.46,Product C,897550,Paris
1392,2023-01-05,1010.51,Product A,893856,New York
6614,2023-01-05,1285.31,Product D,893496,London
5477,2023-01-05,521.39,Product C,895536,New York
1514,2023-01-05,885.13,Product C,897167,Tokyo
8225,2023-01-05,258.53,Product D,892662,New York
1104,2023-01-05,510.42,Product B,893432,New York
4624,2023-01-05,999.26,Product B,897347,Paris
6071,2023-01-05,400.71,Product B,895716,Paris
2658,2023-01-05,936.66,Product A,895892,Paris
8517,2023-01-06,273.9,Product B,895454,Tokyo
1212,2023-01-06,485.41,Product D,896001,Tokyo
4765,2023-01-06,636.94,Product D,893221,London
3150,2023-01-06,1212.66,Product A,894304,Tokyo
2747,2023-01-06,860.26,Product D,891831,Tokyo
3937,2023-01-06,647.9,Product D,890800,New York
7434,2023-01-06,481.84,Product B,894107,New York
6822,2023-01-06,630.83,Product B,894983,Paris
8324,2023-01-06,937.21,Product D,892568,Paris
3223,2023-01-06,428.87,Product A,897291,New York
1108,2023-01-06,917.56,Product C,894138,New York
5201,2023-01-06,378.46,Product D,896082,Tokyo
9266,2023-01-06,1592.61,Product A,895100,Paris
7717,2023-01-06,187.93,Product C,897213,New York
4675,2023-01-06,905.39,Product A,895921,Paris
6236,2023-01-06,1514.99,Product B,895429,Tokyo
5059,2023-01-06,1089.96,Product B,892137,New York
4626,2023-01-06,369.43,Product A,895200,London
2702,2023-01-06,372.13,Product A,891479,Paris
6822,2023-01-06,642.35,Product D,894976,Paris
8001,2023-01-06,469.61,Product D,896829,New York
5173,2023-01-07,213.44,Product B,890254,Paris
6850,2023-01-07,779.62,Product C,896556,New York
1430,2023-01-07,551.05,Product D,894850,New York
5670,2023-01-07,516.1,Product C,890087,London
8770,2023-01-07,803.75,Product A,890559,Tokyo
2988,2023-01-07,1307.12,Product B,893903,Paris
7418,2023-01-07,576.58,Product D,892323,Tokyo
9897,2023-01-07,831.21,Product D,894692,Tokyo
6828,2023-01-07,574.79,Product B,893293,New York
1753,2023-01-07,962.91,Product D,890534,London
6499,2023-01-07,481.38,Product D,895119,Paris
6071,2023-01-07,628.1,Product B,895713,London
9761,2023-01-07,1007.91,Product A,894953,Paris
5438,2023-01-07,1412.04,Product B,892431,Tokyo
5438,2023-01-07,1669.41,Product B,892435,Tokyo
7543,2023-01-07,447.65,Product B,892946,Tokyo
4944,2023-01-07,456.45,Product C,891583,Tokyo
1120,2023-01-07,981.23,Product C,894236,New York
5102,2023-01-07,390.44,Product B,890730,Paris
9442,2023-01-08,273.25,Product C,892529,London
2847,2023-01-08,510.1,Product C,891767,Paris
2041,2023-01-08,1715.3,Product D,894049,London
7678,2023-01-08,220.09,Product B,892705,Tokyo
4401,2023-01-08,689.12,Product A,890378,Paris
2847,2023-01-08,521.98,Product D,891758,Paris
5281,2023-01-08,1130.81,Product C,896958,New York
5067,2023-01-08,831.16,Product A,892362,London
4371,2023-01-08,821.53,Product C,892205,New York
5747,2023-01-08,643.07,Product D,896491,London
8848,2023-01-08,248.97,Product C,891520,London
3662,2023-01-08,913.28,Product A,893353,Tokyo
3230,2023-01-08,681.75,Product B,896297,London
8269,2023-01-08,1228.47,Product D,891119,New York
6050,2023-01-08,480.11,Product B,893089,London
5067,2023-01-08,961.95,Product C,892353,London
4022,2023-01-08,630.75,Product C,891299,Paris
9328,2023-01-08,561.89,Product C,893261,Paris
8370,2023-01-08,553.26,Product B,895965,Paris
5033,2023-01-08,611.68,Product A,894728,Tokyo
3203,2023-01-08,981.41,Product B,897418,New York
8982,2023-01-08,1336.99,Product B,895224,New York
9689,2023-01-08,1464.51,Product A,896054,Paris
5371,2023-01-09,778.0,Product C,891250,Tokyo
1193,2023-01-09,1671.05,Product B,895400,Tokyo
6293,2023-01-09,453.48,Product A,891115,Tokyo
2749,2023-01-09,191.21,Product C,890979,London
7408,2023-01-09,77.14,Product C,893877,Paris
9669,2023-01-09,1312.51,Product A,891958,Paris
6570,2023-01-09,596.41,Product C,897612,Paris
6295,2023-01-09,1278.88,Product C,897238,Paris
2011,2023-01-09,188.54,Product D,896864,London
2404,2023-01-09,986.89,Product B,896329,Tokyo
3267,2023-01-09,1059.55,Product D,897210,London
2843,2023-01-09,743.15,Product C,893399,New York
5920,2023-01-09,1439.94,Product A,891621,London
2041,2023-01-09,1124.72,Product A,894037,Tokyo
5460,2023-01-09,536.44,Product A,894175,Tokyo
3945,2023-01-09,794.38,Product B,896390,Paris
2425,2023-01-09,972.98,Product B,893116,New York
9761,2023-01-10,1729.63,Product D,894963,Paris
2679,2023-01-10,506.28,Product D,895456,Tokyo
9444,2023-01-10,409.85,Product C,893303,Tokyo
9363,2023-01-10,309.46,Product B,894071,London
5670,2023-01-10,853.6,Product A,890084,London
7916,2023-01-10,731.61,Product A,894811,Tokyo
8685,2023-01-10,797.26,Product D,893627,Paris
6439,2023-01-10,570.09,Product B,894436,New York
2669,2023-01-10,509.03,Product C,895559,New York
8372,2023-01-10,496.94,Product D,893881,London
5920,2023-01-10,1784.93,Product B,891628,Tokyo
8135,2023-01-10,1030.89,Product D,891368,London
7025,2023-01-10,321.19,Product C,896180,London
7809,2023-01-10,1803.98,Product C,895660,London
8719,2023-01-10,837.8,Product C,890133,Tokyo
4052,2023-01-10,594.67,Product B,897525,Tokyo
2624,2023-01-10,545.66,Product C,896527,New York
3578,2023-01-10,797.81,Product D,893014,Paris
4475,2023-01-11,368.13,Product A,892809,Paris
4555,2023-01-11,1193.56,Product D,894003,Tokyo
6829,2023-01-11,1467.14,Product D,894500,New York
6574,2023-01-11,238.92,Product D,892100,Paris
2747,2023-01-11,679.08,Product A,891832,New York
8078,2023-01-11,303.83,Product A,895986,London
4116,2023-01-11,606.01,Product D,894394,Paris
5438,2023-01-11,998.41,Product C,892436,London
6614,2023-01-11,1400.18,Product A,893500,London
2075,2023-01-11,1035.78,Product D,892418,Paris
1136,2023-01-11,809.27,Product A,890593,Paris
8770,2023-01-11,1453.32,Product A,890551,Tokyo
4185,2023-01-11,504.2,Product B,895700,Paris
8199,2023-01-11,919.44,Product A,894314,Paris
8657,2023-01-11,1086.11,Product D,896577,Tokyo
9700,2023-01-11,1022.39,Product A,891655,Paris
1108,2023-01-11,1190.79,Product D,894130,New York
4863,2023-01-11,964.51,Product C,894523,Tokyo
5520,2023-01-11,1286.16,Product D,896285,London
6345,2023-01-11,586.74,Product D,892658,Paris
4510,2023-01-12,469.42,Product A,894383,New York
2752,2023-01-12,489.01,Product D,891909,Paris
1990,2023-01-12,822.48,Product B,897672,Paris
8269,2023-01-12,939.12,Product B,891130,New York
4727,2023-01-12,588.08,Product A,895935,New York
8552,2023-01-12,147.27,Product D,890390,London
9538,2023-01-12,998.92,Product A,895349,Tokyo
9673,2023-01-12,407.07,Product D,895800,Paris
2791,2023-01-12,675.89,Product D,895419,Paris
7955,2023-01-12,653.16,Product B,890622,Tokyo
3858,2023-01-12,184.7,Product A,890945,Tokyo
1753,2023-01-12,871.26,Product B,890545,Tokyo
2337,2023-01-12,761.04,Product B,892976,Tokyo
5837,2023-01-13,500.3,Product D,890102,Paris
6295,2023-01-13,628.15,Product B,897244,Paris
5747,2023-01-13,1040.77,Product C,896498,Tokyo
6071,2023-01-13,775.41,Product B,895725,Paris
6234,2023-01-13,223.02,Product A,891189,London
4770,2023-01-13,314.74,Product D,894836,New York
2902,2023-01-13,493.76,Product D,890761,Paris
4232,2023-01-13,1495.88,Product D,893671,Tokyo
8612,2023-01-13,537.01,Product D,895601,Paris
9148,2023-01-13,306.93,Product B,890093,Paris
3634,2023-01-13,461.03,Product B,892780,New York
6295,2023-01-13,965.73,Product C,897243,Paris
2063,2023-01-13,903.54,Product A,894420,London
1108,2023-01-13,1677.09,Product B,894131,London
8094,2023-01-13,1230.35,Product B,892617,Tokyo
7916,2023-01-13,764.99,Product C,894810,Tokyo
4483,2023-01-13,708.49,Product A,895194,London
6911,2023-01-13,222.04,Product D,890070,New York
3878,2023-01-13,992.42,Product D,891044,Tokyo
9054,2023-01-13,294.27,Product B,897046,Paris
2010,2023-01-13,248.59,Product A,896802,Paris
9317,2023-01-13,557.6,Product C,897453,New York
3578,2023-01-13,787.11,Product A,893015,Paris
4150,2023-01-14,734.92,Product B,891816,New York
2940,2023-01-14,1056.02,Product A,894597,Tokyo
4052,2023-01-14,595.02,Product D,897537,Tokyo
2404,2023-01-14,1825.11,Product D,896319,Tokyo
9761,2023-01-14,1682.5,Product B,894967,London
3221,2023-01-14,1194.83,Product A,896216,Paris
7342,2023-01-14,300.23,Product A,896762,London
2337,2023-01-14,407.78,Product A,892977,Tokyo
3742,2023-01-14,275.84,Product C,896412,London
3041,2023-01-14,254.53,Product A,895791,London
2617,2023-01-14,878.9,Product B,890235,Tokyo
2035,2023-01-14,787.26,Product D,895006,Paris
8542,2023-01-14,675.11,Product C,892900,Tokyo
8094,2023-01-14,1536.55,Product A,892627,Paris
3676,2023-01-14,605.47,Product A,890355,Tokyo
2077,2023-01-14,483.89,Product D,892494,Tokyo
8595,2023-01-14,375.49,Product C,896910,London
3676,2023-01-14,831.67,Product B,890363,Tokyo
8405,2023-01-14,191.41,Product C,894170,London
6818,2023-01-14,212.86,Product A,896769,New York
8324,2023-01-15,1244.87,Product A,892573,Paris
5334,2023-01-15,1528.99,Product B,896442,Paris
7049,2023-01-15,193.18,Product A,894720,New York
9669,2023-01-15,1283.67,Product D,891956,Paris
6068,2023-01-15,515.25,Product D,891674,Tokyo
6730,2023-01-15,741.01,Product B,892815,Tokyo
4788,2023-01-15,254.98,Product B,893124,London
3213,2023-01-15,190.72,Product A,897553,Paris
3406,2023-01-15,1704.19,Product C,890451,London
4751,2023-01-15,839.81,Product B,893140,New York
3634,2023-01-15,728.4,Product B,892771,New York
9802,2023-01-15,93.62,Product A,893300,New York
3880,2023-01-15,609.09,Product C,897540,Paris
3880,2023-01-15,777.68,Product D,897541,Paris
6963,2023-01-15,163.76,Product D,893170,London
3399,2023-01-15,1342.92,Product C,892276,Paris
2121,2023-01-15,163.3,Product D,891319,London
1891,2023-01-15,664.36,Product A,896924,Tokyo
3647,2023-01-15,130.75,Product A,896063,London
7437,2023-01-15,1212.93,Product C,892924,London
4054,2023-01-15,667.73,Product A,891427,Tokyo
4923,2023-01-15,295.71,Product A,890476,London
8149,2023-01-16,259.33,Product C,894846,London
1990,2023-01-16,1410.8,Product C,897675,Paris
4616,2023-01-16,797.28,Product A,894802,New York
3662,2023-01-16,695.93,Product D,893350,New York
9266,2023-01-16,1600.88,Product D,895105,Tokyo
5349,2023-01-16,874.59,Product A,890246,London
8879,2023-01-16,1266.23,Product C,894555,New York
6850,2023-01-16,886.36,Product B,896545,New York
4371,2023-01-16,1328.46,Product C,892184,London
3041,2023-01-16,280.47,Product A,895792,Paris
4751,2023-01-16,554.87,Product C,893156,Paris
4863,2023-01-16,736.17,Product D,894524,New York
2975,2023-01-16,774.5,Product A,897127,Paris
4271,2023-01-16,235.11,Product B,890746,London
8399,2023-01-16,483.66,Product D,893777,Tokyo
5281,2023-01-16,1384.64,Product C,896961,Tokyo
8719,2023-01-17,528.42,Product D,890135,Tokyo
3906,2023-01-17,432.82,Product C,893764,Tokyo
1166,2023-01-17,447.59,Product A,894326,Paris
6570,2023-01-17,762.34,Product C,897605,Paris
5762,2023-01-17,1187.62,Product D,895267,London
8269,2023-01-17,1442.79,Product C,891134,New York
1990,2023-01-17,1701.82,Product A,897670,Tokyo
3024,2023-01-17,773.48,Product D,894472,Paris
7566,2023-01-17,128.48,Product C,894344,Paris
3399,2023-01-17,1049.46,Product A,892279,Paris
9328,2023-01-17,961.22,Product B,893263,London
8126,2023-01-17,391.5,Product C,894305,London
3578,2023-01-17,970.15,Product B,893031,New York
4150,2023-01-17,705.22,Product D,891818,Paris
4401,2023-01-17,668.75,Product C,890376,Paris
3369,2023-01-17,504.75,Product B,893131,Tokyo
4762,2023-01-17,886.44,Product B,891864,Tokyo
6267,2023-01-17,445.88,Product A,894875,New York
6614,2023-01-17,804.6,Product C,893498,Tokyo
1685,2023-01-17,212.42,Product D,894858,Paris
9363,2023-01-17,244.64,Product C,894073,Tokyo
9268,2023-01-17,493.72,Product C,892754,New York
2843,2023-01-17,650.13,Product A,893421,New York
5861,2023-01-17,678.14,Product D,891497,Paris
6482,2023-01-17,707.32,Product C,890583,London
8149,2023-01-17,208.05,Product C,894845,New York
3509,2023-01-18,1205.64,Product C,893911,Paris
7862,2023-01-18,1487.55,Product C,896885,Tokyo
8210,2023-01-18,558.13,Product B,892826,Tokyo
8616,2023-01-18,335.94,Product B,893540,Tokyo
3248,2023-01-18,445.74,Product C,895580,Paris
1993,2023-01-18,257.6,Product A,893309,Paris
5521,2023-01-18,202.98,Product C,893393,Tokyo
6776,2023-01-18,431.1,Product D,894892,Tokyo
2658,2023-01-18,1012.73,Product B,895891,Paris
7821,2023-01-18,888.17,Product B,893527,Tokyo
9950,2023-01-18,926.39,Product D,892876,Tokyo
3521,2023-01-18,737.49,Product A,895555,Paris
7418,2023-01-18,969.61,Product B,892316,Tokyo
4387,2023-01-18,1074.56,Product D,895128,Tokyo
3230,2023-01-18,1011.4,Product C,896313,London
7981,2023-01-18,1078.08,Product A,891171,London
7606,2023-01-18,1211.61,Product D,893038,Paris
7457,2023-01-18,407.93,Product C,894889,London
6399,2023-01-18,680.17,Product C,893691,Tokyo
2310,2023-01-18,76.42,Product A,893873,Paris
8871,2023-01-18,318.92,Product D,891104,New York
1193,2023-01-18,1397.18,Product C,895395,Paris
8821,2023-01-18,289.92,Product B,893234,New York
9008,2023-01-18,1200.4,Product C,890674,Paris
8195,2023-01-18,502.76,Product B,890877,London
9008,2023-01-18,1159.17,Product A,890670,Paris
9482,2023-01-19,684.53,Product D,890052,New York
5221,2023-01-19,598.9,Product D,897316,New York
2669,2023-01-19,508.33,Product B,895566,London
8552,2023-01-19,103.98,Product A,890389,London
4232,2023-01-19,1284.01,Product B,893667,Tokyo
9740,2023-01-19,1208.68,Product A,890640,New York
7824,2023-01-19,467.76,Product C,894736,Paris
2296,2023-01-19,1385.02,Product D,891271,London
5938,2023-01-19,1154.85,Product B,897652,London
5938,2023-01-19,767.19,Product C,897644,London
3938,2023-01-19,229.13,Product C,891597,New York
6828,2023-01-19,977.49,Product C,893284,New York
4608,2023-01-19,1094.34,Product C,890011,Tokyo
6210,2023-01-19,1405.16,Product A,896600,New York
4116,2023-01-19,568.58,Product B,894392,New York
2489,2023-01-19,546.17,Product C,896121,London
2337,2023-01-19,877.18,Product D,892981,London
2617,2023-01-19,824.69,Product D,890232,New York
9128,2023-01-19,511.94,Product D,890118,London
2617,2023-01-19,619.19,Product B,890238,New York
5254,2023-01-19,474.79,Product B,891385,Tokyo
1225,2023-01-19,396.5,Product D,892691,Tokyo
8807,2023-01-19,233.73,Product A,892501,Paris
9880,2023-01-19,580.32,Product C,896651,London
1502,2023-01-20,262.13,Product D,890610,London
9740,2023-01-20,1118.61,Product A,890647,New York
4510,2023-01-20,640.19,Product A,894384,New York
1200,2023-01-20,481.0,Product A,893759,New York
4164,2023-01-20,854.16,Product A,891339,New York
8043,2023-01-20,472.68,Product A,896502,London
9899,2023-01-20,338.89,Product B,893198,Tokyo
7883,2023-01-20,1823.92,Product C,893187,Tokyo
1146,2023-01-20,73.44,Product B,890195,Paris
1392,2023-01-20,878.03,Product C,893837,London
3230,2023-01-20,840.12,Product B,896301,London
5533,2023-01-20,277.36,Product D,890185,London
3308,2023-01-20,159.97,Product C,890825,Tokyo
2036,2023-01-20,878.6,Product D,896153,London
9674,2023-01-20,811.24,Product D,892845,New York
9210,2023-01-20,656.11,Product D,894163,London
7670,2023-01-20,1435.01,Product D,894198,Tokyo
6303,2023-01-20,354.65,Product D,895864,New York
3937,2023-01-20,558.2,Product C,890807,London
6482,2023-01-21,446.25,Product D,890574,Paris
8595,2023-01-21,392.55,Product A,896905,Paris
3747,2023-01-21,567.36,Product B,895737,London
2551,2023-01-21,501.5,Product B,893794,London
1753,2023-01-21,688.32,Product C,890543,London
9175,2023-01-21,373.3,Product A,895942,Tokyo
3719,2023-01-21,190.76,Product C,894878,Paris
9267,2023-01-21,468.67,Product D,891187,New York
5308,2023-01-21,293.7,Product A,895692,London
1919,2023-01-21,303.55,Product C,892344,Tokyo
1891,2023-01-21,587.61,Product C,896928,Paris
7224,2023-01-21,828.01,Product A,890750,Paris
3877,2023-01-21,402.86,Product D,891399,Paris
1193,2023-01-21,1079.48,Product D,895399,Tokyo
5179,2023-01-21,458.96,Product D,896369,New York
3196,2023-01-21,207.7,Product A,894249,New York
3280,2023-01-21,467.78,Product C,895049,New York
8179,2023-01-21,304.45,Product B,895841,Tokyo
8195,2023-01-21,830.65,Product B,890859,London
3024,2023-01-21,1014.79,Product B,894473,Paris
7204,2023-01-21,150.32,Product A,892882,Tokyo
7809,2023-01-21,862.86,Product B,895665,London
7807,2023-01-21,814.72,Product A,896777,Paris
5349,2023-01-21,797.5,Product A,890248,New York
8483,2023-01-21,863.81,Product A,890061,New York
9289,2023-01-21,769.97,Product B,893177,Tokyo
1207,2023-01-21,385.54,Product B,897087,Tokyo
9954,2023-01-22,621.16,Product B,896136,New York
1212,2023-01-22,497.77,Product B,895997,New York
8622,2023-01-22,286.89,Product D,897390,Tokyo
5558,2023-01-22,877.92,Product A,896194,Paris
1029,2023-01-22,1268.18,Product C,897627,Tokyo
6303,2023-01-22,585.16,Product B,895853,New York
2624,2023-01-22,525.55,Product C,896530,New York
4759,2023-01-22,203.36,Product C,897740,New York
5499,2023-01-22,723.32,Product B,893733,London
